"work_id","size_id","sale_price","regular_price"
185353,3046,405.00,735.00
185353,3654,515.00,955.00
185353,4060,585.00,1095.00
185353,4872,745.00,1415.00
5111,3624,315.00,555.00
5111,4630,405.00,735.00
5111,5436,515.00,955.00
5111,6040,585.00,1095.00
5111,7248,745.00,1415.00
5115,3624,315.00,555.00
5115,4630,405.00,735.00
5115,5436,515.00,955.00
5115,6040,585.00,1095.00
5115,7248,745.00,1415.00
5113,3020,275.00,475.00
5113,3624,315.00,555.00
5113,4630,405.00,735.00
5113,5436,515.00,955.00
5113,6040,585.00,1095.00
5113,7248,745.00,1415.00
5117,3624,315.00,555.00
5117,4630,405.00,735.00
5117,5436,515.00,955.00
5117,6040,585.00,1095.00
5117,7248,745.00,1415.00
5119,3624,315.00,555.00
5119,4630,405.00,735.00
5119,5436,515.00,955.00
5119,6040,585.00,1095.00
5119,7248,745.00,1415.00
5121,3020,275.00,475.00
5121,3624,315.00,555.00
5121,4630,405.00,735.00
5121,5436,515.00,955.00
5121,6040,585.00,1095.00
5121,7248,745.00,1415.00
185266,3624,315.00,555.00
185266,4630,405.00,735.00
185266,5436,515.00,955.00
185266,6040,585.00,1095.00
185266,7248,745.00,1415.00
5125,2936,355.00,635.00
5125,3040,385.00,695.00
5125,3648,475.00,875.00
5125,4860,655.00,1235.00
5125,5468,785.00,1495.00
5127,2936,355.00,635.00
5127,3040,385.00,695.00
5127,3648,475.00,875.00
5127,4860,655.00,1235.00
5127,5468,785.00,1495.00
5129,3629,355.00,635.00
5129,4030,385.00,695.00
5129,4836,475.00,875.00
5129,6048,655.00,1235.00
5129,6854,785.00,1495.00
185308,3629,355.00,635.00
185308,4030,385.00,695.00
185308,4836,475.00,875.00
185308,6048,655.00,1235.00
185308,6854,785.00,1495.00
5133,3624,315.00,555.00
5133,4630,405.00,735.00
5133,5436,515.00,955.00
5133,6040,585.00,1095.00
5133,7248,745.00,1415.00
5135,36,125.00,125.00
5135,30,95.00,95.00
5135,3629,355.00,635.00
5135,4030,385.00,695.00
5135,4836,475.00,875.00
5135,6048,655.00,1235.00
5135,6854,785.00,1495.00
5137,3624,315.00,555.00
5137,4630,405.00,735.00
5137,5436,515.00,955.00
5137,6040,585.00,1095.00
5137,7248,745.00,1415.00
185317,3629,355.00,635.00
185317,4030,385.00,695.00
185317,4836,475.00,875.00
185317,6048,655.00,1235.00
185317,6854,785.00,1495.00
5141,3624,315.00,555.00
5141,4630,405.00,735.00
5141,5436,515.00,955.00
5141,6040,585.00,1095.00
5141,7248,745.00,1415.00
5143,36,125.00,125.00
5143,30,95.00,95.00
5143,24,85.00,85.00
5143,20,75.00,75.00
5143,3624,315.00,555.00
5143,4630,405.00,735.00
5143,5436,515.00,955.00
5143,6040,585.00,1095.00
5143,7248,745.00,1415.00
5155,24,85.00,85.00
5155,30,95.00,95.00
5155,3624,315.00,555.00
5155,4630,405.00,735.00
5155,5436,515.00,955.00
5155,6040,585.00,1095.00
5155,7248,745.00,1415.00
5161,2936,355.00,635.00
5161,3040,385.00,695.00
5161,3648,475.00,875.00
5161,4860,655.00,1235.00
5161,5468,785.00,1495.00
5163,2936,355.00,635.00
5163,3040,385.00,695.00
5163,3648,475.00,875.00
5163,4860,655.00,1235.00
5163,5468,785.00,1495.00
5221,24,85.00,85.00
5221,30,95.00,95.00
5221,3624,315.00,555.00
5221,4630,405.00,735.00
5221,5436,515.00,955.00
5221,6040,585.00,1095.00
126522,2016,195.00,315.00
126522,2420,225.00,375.00
126522,3024,265.00,455.00
126522,3226,285.00,495.00
126522,3629,335.00,595.00
126522,4030,365.00,655.00
126522,4836,455.00,835.00
126522,6048,635.00,1195.00
126522,6854,765.00,1455.00
126533,2016,195.00,315.00
126533,2420,225.00,375.00
126533,3024,265.00,455.00
126533,3226,285.00,495.00
126533,3629,335.00,595.00
126533,4030,365.00,655.00
126533,4836,455.00,835.00
126533,6048,635.00,1195.00
126533,6854,765.00,1455.00
126307,2016,195.00,315.00
126307,2420,225.00,375.00
126307,3024,265.00,455.00
126307,3226,285.00,495.00
126307,3629,335.00,595.00
126307,4030,365.00,655.00
126307,4836,455.00,835.00
126307,6048,635.00,1195.00
126307,6854,765.00,1455.00
126324,2016,195.00,315.00
126324,2420,225.00,375.00
126324,3024,265.00,455.00
126324,3226,285.00,495.00
126324,3629,335.00,595.00
126324,4030,365.00,655.00
126324,4836,455.00,835.00
126324,6048,635.00,1195.00
126324,6854,765.00,1455.00
129073,1620,195.00,315.00
129073,2024,225.00,375.00
129073,2430,265.00,455.00
129073,2632,285.00,495.00
129073,2936,335.00,595.00
129073,3040,365.00,655.00
129073,3648,455.00,835.00
129073,4860,635.00,1195.00
129073,5468,765.00,1455.00
126335,2016,195.00,315.00
126335,2420,225.00,375.00
126335,3024,265.00,455.00
126335,3226,285.00,495.00
126335,3629,335.00,595.00
126335,4030,365.00,655.00
126335,4836,455.00,835.00
126335,6048,635.00,1195.00
126335,6854,765.00,1455.00
128992,2416,215.00,355.00
128992,3020,255.00,435.00
128992,3624,295.00,515.00
128992,4630,385.00,695.00
128992,5436,495.00,915.00
128992,6040,565.00,1055.00
128992,7248,725.00,1375.00
126346,2016,195.00,315.00
126346,2420,225.00,375.00
126346,3024,265.00,455.00
126346,3226,285.00,495.00
126346,3629,335.00,595.00
126346,4030,365.00,655.00
126346,4836,455.00,835.00
126346,6048,635.00,1195.00
126346,6854,765.00,1455.00
128791,2416,215.00,355.00
128791,3020,255.00,435.00
128791,3624,295.00,515.00
128791,4630,385.00,695.00
128791,5436,495.00,915.00
128791,6040,565.00,1055.00
128791,7248,725.00,1375.00
126357,2016,195.00,315.00
126357,2420,225.00,375.00
126357,3024,265.00,455.00
126357,3226,285.00,495.00
126357,3629,335.00,595.00
126357,4030,365.00,655.00
126357,4836,455.00,835.00
126357,6048,635.00,1195.00
126357,6854,765.00,1455.00
128800,2416,215.00,355.00
128800,3020,255.00,435.00
128800,3624,295.00,515.00
128800,4630,385.00,695.00
128800,5436,495.00,915.00
128800,6040,565.00,1055.00
128800,7248,725.00,1375.00
126401,2016,195.00,315.00
126401,2420,225.00,375.00
126401,3024,265.00,455.00
126401,3226,285.00,495.00
126401,3629,335.00,595.00
126401,4030,365.00,655.00
126401,4836,455.00,835.00
126401,6048,635.00,1195.00
126401,6854,765.00,1455.00
126368,2016,195.00,315.00
126368,2420,225.00,375.00
126368,3024,265.00,455.00
126368,3226,285.00,495.00
126368,3629,335.00,595.00
126368,4030,365.00,655.00
126368,4836,455.00,835.00
126368,6048,635.00,1195.00
126368,6854,765.00,1455.00
126379,2016,195.00,315.00
126379,2420,225.00,375.00
126379,3024,265.00,455.00
126379,3226,285.00,495.00
126379,3629,335.00,595.00
126379,4030,365.00,655.00
126379,4836,455.00,835.00
126379,6048,635.00,1195.00
126379,6854,765.00,1455.00
126390,2016,195.00,315.00
126390,2420,225.00,375.00
126390,3024,265.00,455.00
126390,3226,285.00,495.00
126390,3629,335.00,595.00
126390,4030,365.00,655.00
126390,4836,455.00,835.00
126390,6048,635.00,1195.00
126390,6854,765.00,1455.00
126434,2016,195.00,315.00
126434,2420,225.00,375.00
126434,3024,265.00,455.00
126434,3226,285.00,495.00
126434,3629,335.00,595.00
126434,4030,365.00,655.00
126434,4836,455.00,835.00
126434,6048,635.00,1195.00
126434,6854,765.00,1455.00
126423,2016,195.00,315.00
126423,2420,225.00,375.00
126423,3024,265.00,455.00
126423,3226,285.00,495.00
126423,3629,335.00,595.00
126423,4030,365.00,655.00
126423,4836,455.00,835.00
126423,6048,635.00,1195.00
126423,6854,765.00,1455.00
126489,2016,195.00,315.00
126489,2420,225.00,375.00
126489,3024,265.00,455.00
126489,3226,285.00,495.00
126489,3629,335.00,595.00
126489,4030,365.00,655.00
126489,4836,455.00,835.00
126489,6048,635.00,1195.00
126489,6854,765.00,1455.00
126500,2016,195.00,315.00
126500,2420,225.00,375.00
126500,3024,265.00,455.00
126500,3226,285.00,495.00
126500,3629,335.00,595.00
126500,4030,365.00,655.00
126500,4836,455.00,835.00
126500,6048,635.00,1195.00
126500,6854,765.00,1455.00
128836,2416,215.00,355.00
128836,3020,255.00,435.00
128836,3624,295.00,515.00
128836,4630,385.00,695.00
128836,5436,495.00,915.00
128836,6040,565.00,1055.00
128836,7248,725.00,1375.00
126511,2016,195.00,315.00
126511,2420,225.00,375.00
126511,3024,265.00,455.00
126511,3226,285.00,495.00
126511,3629,335.00,595.00
126511,4030,365.00,655.00
126511,4836,455.00,835.00
126511,6048,635.00,1195.00
126511,6854,765.00,1455.00
128307,2016,195.00,315.00
128307,2420,225.00,375.00
128307,3024,265.00,455.00
128307,3226,285.00,495.00
128307,3629,335.00,595.00
128307,4030,365.00,655.00
128307,4836,455.00,835.00
128307,6048,635.00,1195.00
128307,6854,765.00,1455.00
128615,2016,195.00,315.00
128615,2420,225.00,375.00
128615,3024,265.00,455.00
128615,3226,285.00,495.00
128615,3629,335.00,595.00
128615,4030,365.00,655.00
128615,4836,455.00,835.00
128615,6048,635.00,1195.00
128615,6854,765.00,1455.00
126555,2016,195.00,315.00
126555,2420,225.00,375.00
126555,3024,265.00,455.00
126555,3226,285.00,495.00
126555,3629,335.00,595.00
126555,4030,365.00,655.00
126555,4836,455.00,835.00
126555,6048,635.00,1195.00
126555,6854,765.00,1455.00
126566,2016,195.00,315.00
126566,2420,225.00,375.00
126566,3024,265.00,455.00
126566,3226,285.00,495.00
126566,3629,335.00,595.00
126566,4030,365.00,655.00
126566,4836,455.00,835.00
126566,6048,635.00,1195.00
126566,6854,765.00,1455.00
127545,2016,195.00,315.00
127545,2420,225.00,375.00
127545,3024,265.00,455.00
127545,3226,285.00,495.00
127545,3629,335.00,595.00
127545,4030,365.00,655.00
127545,4836,455.00,835.00
127545,6048,635.00,1195.00
127545,6854,765.00,1455.00
126577,2016,195.00,315.00
126577,2420,225.00,375.00
126577,3024,265.00,455.00
126577,3226,285.00,495.00
126577,3629,335.00,595.00
126577,4030,365.00,655.00
126577,4836,455.00,835.00
126577,6048,635.00,1195.00
126577,6854,765.00,1455.00
128461,2016,195.00,315.00
128461,2420,225.00,375.00
128461,3024,265.00,455.00
128461,3226,285.00,495.00
128461,3629,335.00,595.00
128461,4030,365.00,655.00
128461,4836,455.00,835.00
128461,6048,635.00,1195.00
128461,6854,765.00,1455.00
128472,2016,195.00,315.00
128472,2420,225.00,375.00
128472,3024,265.00,455.00
128472,3226,285.00,495.00
128472,3629,335.00,595.00
128472,4030,365.00,655.00
128472,4836,455.00,835.00
128472,6048,635.00,1195.00
128472,6854,765.00,1455.00
128483,2016,195.00,315.00
128483,2420,225.00,375.00
128483,3024,265.00,455.00
128483,3226,285.00,495.00
128483,3629,335.00,595.00
128483,4030,365.00,655.00
128483,4836,455.00,835.00
128483,6048,635.00,1195.00
128483,6854,765.00,1455.00
25861,30,95.00,95.00
25861,24,85.00,85.00
25861,2430,305.00,545.00
25861,2632,325.00,585.00
25861,2936,375.00,685.00
25861,3040,405.00,745.00
25861,3648,495.00,925.00
25861,4860,675.00,1285.00
25863,30,95.00,95.00
25863,36,125.00,125.00
25863,4030,455.00,745.00
25863,4836,545.00,925.00
25863,6048,725.00,1285.00
25863,6854,855.00,1545.00
25869,30,95.00,95.00
25869,36,125.00,125.00
25869,2936,395.00,685.00
25869,3040,425.00,745.00
25869,3648,515.00,925.00
25869,4860,695.00,1285.00
25869,5468,825.00,1545.00
25871,30,95.00,95.00
25871,24,85.00,85.00
25871,2430,305.00,545.00
25871,2632,325.00,585.00
25871,2936,375.00,685.00
25871,3040,405.00,745.00
25871,3648,495.00,925.00
25871,4860,675.00,1285.00
25873,30,95.00,95.00
25873,24,85.00,85.00
25873,3046,425.00,785.00
25873,3654,535.00,1005.00
25873,4060,605.00,1145.00
25873,4872,765.00,1465.00
25875,2024,265.00,465.00
25875,2430,305.00,545.00
25875,2632,325.00,585.00
25875,2936,375.00,685.00
25875,3040,405.00,745.00
25875,3648,495.00,925.00
25875,4860,675.00,1285.00
25875,5468,805.00,1545.00
25879,2024,265.00,465.00
25879,2430,305.00,545.00
25879,2632,325.00,585.00
25879,2936,375.00,685.00
25879,3040,405.00,745.00
25879,3648,495.00,925.00
25879,4860,675.00,1285.00
25879,5468,805.00,1545.00
25882,2024,265.00,465.00
25882,2430,305.00,545.00
25882,2632,325.00,585.00
25882,2936,375.00,685.00
25882,3040,405.00,745.00
25882,3648,495.00,925.00
25882,4860,675.00,1285.00
25882,5468,805.00,1545.00
25884,30,95.00,95.00
25884,24,85.00,85.00
25884,2430,305.00,545.00
25884,2632,325.00,585.00
25884,2936,375.00,685.00
25884,3040,405.00,745.00
25884,3648,495.00,925.00
25884,4860,675.00,1285.00
25888,2024,265.00,465.00
25888,2430,305.00,545.00
25888,2632,325.00,585.00
25888,2936,375.00,685.00
25888,3040,405.00,745.00
25888,3648,495.00,925.00
25888,4860,675.00,1285.00
25888,5468,805.00,1545.00
25890,20,75.00,75.00
25890,24,85.00,85.00
25890,30,95.00,95.00
25890,2430,305.00,545.00
25890,2632,325.00,585.00
25890,2936,375.00,685.00
25890,3040,405.00,745.00
25890,3648,495.00,925.00
25890,4860,675.00,1285.00
25892,30,95.00,95.00
25892,24,85.00,85.00
25892,2030,295.00,525.00
25892,2436,335.00,605.00
25892,3046,425.00,785.00
25892,3654,535.00,1005.00
25892,4060,605.00,1145.00
25894,20,75.00,75.00
25894,24,85.00,85.00
25894,30,95.00,95.00
25894,2430,305.00,545.00
25894,2632,325.00,585.00
25894,2936,375.00,685.00
25894,3040,405.00,745.00
25894,3648,495.00,925.00
25894,4860,675.00,1285.00
25900,2030,295.00,525.00
25900,2436,335.00,605.00
25900,3046,425.00,785.00
25900,3654,535.00,1005.00
25900,4060,605.00,1145.00
25900,4872,765.00,1465.00
25902,2024,265.00,465.00
25902,2430,305.00,545.00
25902,2632,325.00,585.00
25902,2936,375.00,685.00
25902,3040,405.00,745.00
25902,3648,495.00,925.00
25902,4860,675.00,1285.00
25902,5468,805.00,1545.00
25904,36,125.00,125.00
25904,30,95.00,95.00
25904,40,145.00,145.00
25904,2430,305.00,545.00
25904,2632,325.00,585.00
25904,2936,375.00,685.00
25904,3040,405.00,745.00
25904,3648,495.00,925.00
25904,4860,675.00,1285.00
25906,24,85.00,85.00
25906,30,95.00,95.00
25906,2936,405.00,685.00
25906,3040,435.00,745.00
25906,3648,525.00,925.00
25906,4860,705.00,1285.00
25906,5468,835.00,1545.00
25908,24,85.00,85.00
25908,30,95.00,95.00
25908,2936,395.00,685.00
25908,3040,425.00,745.00
25908,3648,515.00,925.00
25908,4860,695.00,1285.00
25908,5468,825.00,1545.00
25910,2024,265.00,465.00
25910,2430,305.00,545.00
25910,2632,325.00,585.00
25910,2936,375.00,685.00
25910,3040,405.00,745.00
25910,3648,495.00,925.00
25910,4860,675.00,1285.00
25910,5468,805.00,1545.00
25912,2024,265.00,465.00
25912,2430,305.00,545.00
25912,2632,325.00,585.00
25912,2936,375.00,685.00
25912,3040,405.00,745.00
25912,3648,495.00,925.00
25912,4860,675.00,1285.00
25912,5468,805.00,1545.00
25914,20,75.00,75.00
25914,24,85.00,85.00
25914,30,95.00,95.00
25914,2430,305.00,545.00
25914,2632,325.00,585.00
25914,2936,375.00,685.00
25914,3040,405.00,745.00
25914,3648,495.00,925.00
25914,4860,675.00,1285.00
23540,2024,245.00,425.00
23540,2430,285.00,505.00
23540,2632,305.00,545.00
23540,2936,355.00,645.00
23540,3040,385.00,705.00
23540,3648,475.00,885.00
23540,4860,655.00,1245.00
23540,5468,785.00,1505.00
23542,3624,345.00,565.00
23542,4630,435.00,745.00
23542,5436,545.00,965.00
23542,6040,615.00,1105.00
23542,7248,775.00,1425.00
23544,2436,315.00,565.00
23544,3046,405.00,745.00
23544,3654,515.00,965.00
23544,4060,585.00,1105.00
23544,4872,745.00,1425.00
23546,2430,285.00,505.00
23546,2632,305.00,545.00
23546,2936,355.00,645.00
23546,3040,385.00,705.00
23546,3648,475.00,885.00
23546,4860,655.00,1245.00
23546,5468,785.00,1505.00
23548,2436,315.00,565.00
23548,3046,405.00,745.00
23548,3654,515.00,965.00
23548,4060,585.00,1105.00
23548,4872,745.00,1425.00
23550,2936,355.00,645.00
23550,3040,385.00,705.00
23550,3648,475.00,885.00
23550,4860,655.00,1245.00
23550,5468,785.00,1505.00
23552,2024,245.00,425.00
23552,2430,285.00,505.00
23552,2632,305.00,545.00
23552,2936,355.00,645.00
23552,3040,385.00,705.00
23552,3648,475.00,885.00
23552,4860,655.00,1245.00
23552,5468,785.00,1505.00
23554,2024,245.00,425.00
23554,2430,285.00,505.00
23554,2632,305.00,545.00
23554,2936,355.00,645.00
23554,3040,385.00,705.00
23554,3648,475.00,885.00
23554,4860,655.00,1245.00
23554,5468,785.00,1505.00
23556,2436,315.00,565.00
23556,3046,405.00,745.00
23556,3654,515.00,965.00
23556,4060,585.00,1105.00
23556,4872,745.00,1425.00
23558,3624,335.00,565.00
23558,4630,425.00,745.00
23558,5436,535.00,965.00
23558,6040,605.00,1105.00
23558,7248,765.00,1425.00
23560,2436,335.00,565.00
23560,3046,425.00,745.00
23560,3654,535.00,965.00
23560,4060,605.00,1105.00
23560,4872,765.00,1425.00
23562,2936,385.00,645.00
23562,3040,415.00,705.00
23562,3648,505.00,885.00
23562,4860,685.00,1245.00
23562,5468,815.00,1505.00
23564,2024,245.00,425.00
23564,2430,285.00,505.00
23564,2632,305.00,545.00
23564,2936,355.00,645.00
23564,3040,385.00,705.00
23564,3648,475.00,885.00
23564,4860,655.00,1245.00
23564,5468,785.00,1505.00
29948,2020,245.00,415.00
29948,2424,265.00,455.00
29948,3030,335.00,595.00
29948,3636,395.00,715.00
29948,4040,455.00,835.00
29948,4848,565.00,1055.00
29948,6060,775.00,1475.00
29950,2020,245.00,415.00
29950,2424,265.00,455.00
29950,3030,335.00,595.00
29950,3636,395.00,715.00
29950,4040,455.00,835.00
29950,4848,565.00,1055.00
29950,6060,775.00,1475.00
29952,2016,215.00,355.00
29952,2420,245.00,415.00
29952,3024,285.00,495.00
29952,3226,305.00,535.00
29952,3629,355.00,635.00
29952,4030,385.00,695.00
29952,4836,475.00,875.00
29952,6048,655.00,1235.00
29952,6854,785.00,1495.00
29954,2020,245.00,415.00
29954,2424,265.00,455.00
29954,3030,335.00,595.00
29954,3636,395.00,715.00
29954,4040,455.00,835.00
29954,4848,565.00,1055.00
29954,6060,775.00,1475.00
29956,1620,215.00,355.00
29956,2024,245.00,415.00
29956,2430,285.00,495.00
29956,2632,305.00,535.00
29956,2936,355.00,635.00
29956,3040,385.00,695.00
29956,3648,475.00,875.00
29956,4860,655.00,1235.00
29956,5468,785.00,1495.00
29958,2016,215.00,355.00
29958,2420,245.00,415.00
29958,3024,285.00,495.00
29958,3226,305.00,535.00
29958,3629,355.00,635.00
29958,4030,385.00,695.00
29958,4836,475.00,875.00
29958,6048,655.00,1235.00
29958,6854,785.00,1495.00
29960,1624,235.00,395.00
29960,2030,275.00,475.00
29960,2436,315.00,555.00
29960,3046,405.00,735.00
29960,3654,515.00,955.00
29960,4060,585.00,1095.00
29960,4872,745.00,1415.00
29962,2020,245.00,415.00
29962,2424,265.00,455.00
29962,3030,335.00,595.00
29962,3636,395.00,715.00
29962,4040,455.00,835.00
29962,4848,565.00,1055.00
29962,6060,775.00,1475.00
29964,1624,235.00,395.00
29964,2030,275.00,475.00
29964,2436,315.00,555.00
29964,3046,405.00,735.00
29964,3654,515.00,955.00
29964,4060,585.00,1095.00
29964,4872,745.00,1415.00
28801,3624,315.00,565.00
28801,4630,405.00,745.00
28801,5436,515.00,965.00
28801,6040,585.00,1105.00
28801,7248,745.00,1425.00
28803,3024,315.00,505.00
28803,3226,335.00,545.00
28803,3629,385.00,645.00
28803,4030,415.00,705.00
28803,4836,505.00,885.00
28803,6048,685.00,1245.00
28803,6854,815.00,1505.00
28805,2430,285.00,505.00
28805,2632,305.00,545.00
28805,2936,355.00,645.00
28805,3040,385.00,705.00
28805,3648,475.00,885.00
28805,4860,655.00,1245.00
28805,5468,785.00,1505.00
28807,2430,285.00,505.00
28807,2632,305.00,545.00
28807,2936,355.00,645.00
28807,3040,385.00,705.00
28807,3648,475.00,885.00
28807,4860,655.00,1245.00
28807,5468,785.00,1505.00
22578,1620,215.00,355.00
22578,2024,245.00,415.00
22578,2430,285.00,495.00
22578,2632,305.00,535.00
22578,2936,355.00,635.00
22578,3040,385.00,695.00
22578,3648,475.00,875.00
22578,4860,655.00,1235.00
22578,5468,785.00,1495.00
22579,1620,215.00,355.00
22579,2024,245.00,415.00
22579,2430,285.00,495.00
22579,2632,305.00,535.00
22579,2936,355.00,635.00
22579,3040,385.00,695.00
22579,3648,475.00,875.00
22579,4860,655.00,1235.00
22579,5468,785.00,1495.00
22580,2016,215.00,355.00
22580,2420,245.00,415.00
22580,3024,285.00,495.00
22580,3226,305.00,535.00
22580,3629,355.00,635.00
22580,4030,385.00,695.00
22580,4836,475.00,875.00
22580,6048,655.00,1235.00
22581,2016,215.00,355.00
22581,2420,245.00,415.00
22581,3024,285.00,495.00
22581,3226,305.00,535.00
22581,3629,355.00,635.00
22581,4030,385.00,695.00
22581,4836,475.00,875.00
22581,6048,655.00,1235.00
22581,6854,785.00,1495.00
22582,1620,215.00,355.00
22582,2024,245.00,415.00
22582,2430,285.00,495.00
22582,2632,305.00,535.00
22582,2936,355.00,635.00
22582,3040,385.00,695.00
22582,3648,475.00,875.00
22582,4860,655.00,1235.00
22582,5468,785.00,1495.00
22583,1624,235.00,395.00
22583,2030,275.00,475.00
22583,2436,315.00,555.00
22583,3046,405.00,735.00
22583,3654,515.00,955.00
22583,4060,585.00,1095.00
22583,4872,745.00,1415.00
22584,2016,215.00,355.00
22584,2420,245.00,415.00
22584,3024,285.00,495.00
22584,3226,305.00,535.00
22584,3629,355.00,635.00
22584,4030,385.00,695.00
22584,4836,475.00,875.00
22584,6048,655.00,1235.00
22584,6854,785.00,1495.00
22585,2016,215.00,355.00
22585,2420,245.00,415.00
22585,3024,285.00,495.00
22585,3226,305.00,535.00
22585,3629,355.00,635.00
22585,4030,385.00,695.00
22585,4836,475.00,875.00
22585,6048,655.00,1235.00
22585,6854,785.00,1495.00
195399,1620,215.00,355.00
195399,2024,245.00,415.00
